periodo,banco,tipo_credito,creditos_miles,fecha
2020-12,BanBif,Créditos a pequeñas empresas,38249.58,2020-12-01
2020-12,Scotiabank,Créditos a pequeñas empresas,2292839.86,2020-12-01
2020-12,Citibank,Créditos a pequeñas empresas,10.49,2020-12-01
2020-12,Interbank,Créditos a pequeñas empresas,1755662.47,2020-12-01
2020-12,Mibanco,Créditos a pequeñas empresas,7338448.77,2020-12-01
2020-12,GNB,Créditos a pequeñas empresas,16380.83,2020-12-01
2020-12,Falabella,Créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Santander,Créditos a pequeñas empresas,216.87,2020-12-01
2020-12,Ripley,Créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Azteca,Créditos a pequeñas empresas,0.0,2020-12-01
2020-12,ICBC,Créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Bank of China,Créditos a pequeñas empresas,0.0,2020-12-01
2020-12,BBVA,Sobregiros en cuenta corriente,512.5,2020-12-01
2020-12,Comercio,Sobregiros en cuenta corriente,0.27,2020-12-01
2020-12,BCP,Sobregiros en cuenta corriente,6677.85,2020-12-01
2020-12,Pichincha,Sobregiros en cuenta corriente,98.46,2020-12-01
2020-12,BanBif,Sobregiros en cuenta corriente,464.11,2020-12-01
2020-12,Scotiabank,Sobregiros en cuenta corriente,615.1,2020-12-01
2020-12,Citibank,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Interbank,Sobregiros en cuenta corriente,328.07,2020-12-01
2020-12,Mibanco,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,GNB,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Falabella,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Santander,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Ripley,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Azteca,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,ICBC,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Bank of China,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,BBVA,Tarjetas de crédito,297580.01,2020-12-01
2020-12,Comercio,Tarjetas de crédito,0.0,2020-12-01
2020-12,BCP,Tarjetas de crédito,1114813.56,2020-12-01
2020-12,Pichincha,Tarjetas de crédito,314.77,2020-12-01
2020-12,BanBif,Tarjetas de crédito,2114.28,2020-12-01
2020-12,Scotiabank,Tarjetas de crédito,460.73,2020-12-01
2020-12,Citibank,Tarjetas de crédito,10.49,2020-12-01
2020-12,Interbank,Tarjetas de crédito,424.45,2020-12-01
2020-12,Mibanco,Tarjetas de crédito,0.0,2020-12-01
2020-12,GNB,Tarjetas de crédito,0.0,2020-12-01
2020-12,Falabella,Tarjetas de crédito,0.0,2020-12-01
2020-12,Santander,Tarjetas de crédito,0.0,2020-12-01
2020-12,Ripley,Tarjetas de crédito,0.0,2020-12-01
2020-12,Azteca,Tarjetas de crédito,0.0,2020-12-01
2020-12,ICBC,Tarjetas de crédito,0.0,2020-12-01
2020-12,Bank of China,Tarjetas de crédito,0.0,2020-12-01
2020-12,BBVA,Descuentos,5166.83,2020-12-01
2020-12,Comercio,Descuentos,11.23,2020-12-01
2020-12,BCP,Descuentos,13409.46,2020-12-01
2020-12,Pichincha,Descuentos,461.6,2020-12-01
2020-12,BanBif,Descuentos,1529.03,2020-12-01
2020-12,Scotiabank,Descuentos,4293.81,2020-12-01
2020-12,Citibank,Descuentos,0.0,2020-12-01
2020-12,Interbank,Descuentos,2031.67,2020-12-01
2020-12,Mibanco,Descuentos,0.0,2020-12-01
2020-12,GNB,Descuentos,0.0,2020-12-01
2020-12,Falabella,Descuentos,0.0,2020-12-01
2020-12,Santander,Descuentos,0.0,2020-12-01
2020-12,Ripley,Descuentos,0.0,2020-12-01
2020-12,Azteca,Descuentos,0.0,2020-12-01
2020-12,ICBC,Descuentos,0.0,2020-12-01
2020-12,Bank of China,Descuentos,0.0,2020-12-01
2020-12,BBVA,Préstamos,2973152.1,2020-12-01
2020-12,Comercio,Préstamos,6145.2,2020-12-01
2020-12,BCP,Préstamos,6248647.58,2020-12-01
2020-12,Pichincha,Préstamos,480375.4,2020-12-01
2020-12,BanBif,Préstamos,28254.76,2020-12-01
2020-12,Scotiabank,Préstamos,2182076.39,2020-12-01
2020-12,Citibank,Préstamos,0.0,2020-12-01
2020-12,Interbank,Préstamos,1744201.58,2020-12-01
2020-12,Mibanco,Préstamos,7338448.77,2020-12-01
2020-12,GNB,Préstamos,16314.75,2020-12-01
2020-12,Falabella,Préstamos,0.0,2020-12-01
2020-12,Santander,Préstamos,0.0,2020-12-01
2020-12,Ripley,Préstamos,0.0,2020-12-01
2020-12,Azteca,Préstamos,0.0,2020-12-01
2020-12,ICBC,Préstamos,0.0,2020-12-01
2020-12,Bank of China,Préstamos,0.0,2020-12-01
2020-12,BBVA,Factoring,0.0,2020-12-01
2020-12,Comercio,Factoring,0.0,2020-12-01
2020-12,BCP,Factoring,243.41,2020-12-01
2020-12,Pichincha,Factoring,0.0,2020-12-01
2020-12,BanBif,Factoring,0.0,2020-12-01
2020-12,Scotiabank,Factoring,135.17,2020-12-01
2020-12,Citibank,Factoring,0.0,2020-12-01
2020-12,Interbank,Factoring,0.0,2020-12-01
2020-12,Mibanco,Factoring,0.0,2020-12-01
2020-12,GNB,Factoring,0.0,2020-12-01
2020-12,Falabella,Factoring,0.0,2020-12-01
2020-12,Santander,Factoring,0.0,2020-12-01
2020-12,Ripley,Factoring,0.0,2020-12-01
2020-12,Azteca,Factoring,0.0,2020-12-01
2020-12,ICBC,Factoring,0.0,2020-12-01
2020-12,Bank of China,Factoring,0.0,2020-12-01
2020-12,BBVA,Arrendamiento financiero y Lease-back,99651.79,2020-12-01
2020-12,Comercio,Arrendamiento financiero y Lease-back,49.38,2020-12-01
2020-12,BCP,Arrendamiento financiero y Lease-back,57415.45,2020-12-01
2020-12,Pichincha,Arrendamiento financiero y Lease-back,5658.66,2020-12-01
2020-12,BanBif,Arrendamiento financiero y Lease-back,5296.44,2020-12-01
2020-12,Scotiabank,Arrendamiento financiero y Lease-back,102010.8,2020-12-01
2020-12,Citibank,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Interbank,Arrendamiento financiero y Lease-back,8334.25,2020-12-01
2020-12,Mibanco,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,GNB,Arrendamiento financiero y Lease-back,66.08,2020-12-01
2020-12,Falabella,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Santander,Arrendamiento financiero y Lease-back,216.87,2020-12-01
2020-12,Ripley,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Azteca,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,ICBC,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Bank of China,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,BBVA,Comercio exterior,2151.3,2020-12-01
2020-12,Comercio,Comercio exterior,362.1,2020-12-01
2020-12,BCP,Comercio exterior,2591.54,2020-12-01
2020-12,Pichincha,Comercio exterior,525.89,2020-12-01
2020-12,BanBif,Comercio exterior,590.97,2020-12-01
2020-12,Scotiabank,Comercio exterior,958.68,2020-12-01
2020-12,Citibank,Comercio exterior,0.0,2020-12-01
2020-12,Interbank,Comercio exterior,342.45,2020-12-01
2020-12,Mibanco,Comercio exterior,0.0,2020-12-01
2020-12,GNB,Comercio exterior,0.0,2020-12-01
2020-12,Falabella,Comercio exterior,0.0,2020-12-01
2020-12,Santander,Comercio exterior,0.0,2020-12-01
2020-12,Ripley,Comercio exterior,0.0,2020-12-01
2020-12,Azteca,Comercio exterior,0.0,2020-12-01
2020-12,ICBC,Comercio exterior,0.0,2020-12-01
2020-12,Bank of China,Comercio exterior,0.0,2020-12-01
2020-12,BBVA,Otros créditos a pequeñas empresas,35885.54,2020-12-01
2020-12,Comercio,Otros créditos a pequeñas empresas,53.66,2020-12-01
2020-12,BCP,Otros créditos a pequeñas empresas,971.33,2020-12-01
2020-12,Pichincha,Otros créditos a pequeñas empresas,320.59,2020-12-01
2020-12,BanBif,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Scotiabank,Otros créditos a pequeñas empresas,2289.18,2020-12-01
2020-12,Citibank,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Interbank,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Mibanco,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,GNB,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Falabella,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Santander,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Ripley,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Azteca,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,ICBC,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,Bank of China,Otros créditos a pequeñas empresas,0.0,2020-12-01
2020-12,BBVA,Créditos a microempresas,172346.21,2020-12-01
2020-12,Comercio,Créditos a microempresas,4708.97,2020-12-01
2020-12,BCP,Créditos a microempresas,496713.37,2020-12-01
2020-12,Pichincha,Créditos a microempresas,191149.62,2020-12-01
2020-12,BanBif,Créditos a microempresas,20012.86,2020-12-01
2020-12,Scotiabank,Créditos a microempresas,195346.11,2020-12-01
2020-12,Citibank,Créditos a microempresas,157.13,2020-12-01
2020-12,Interbank,Créditos a microempresas,187231.67,2020-12-01
2020-12,Mibanco,Créditos a microempresas,4078335.7,2020-12-01
2020-12,GNB,Créditos a microempresas,3632.89,2020-12-01
2020-12,Falabella,Créditos a microempresas,0.0,2020-12-01
2020-12,Santander,Créditos a microempresas,0.0,2020-12-01
2020-12,Ripley,Créditos a microempresas,0.0,2020-12-01
2020-12,Azteca,Créditos a microempresas,0.0,2020-12-01
2020-12,ICBC,Créditos a microempresas,0.0,2020-12-01
2020-12,Bank of China,Créditos a microempresas,0.0,2020-12-01
2020-12,BBVA,Sobregiros en cuenta corriente,629.07,2020-12-01
2020-12,Comercio,Sobregiros en cuenta corriente,0.2,2020-12-01
2020-12,BCP,Sobregiros en cuenta corriente,8582.55,2020-12-01
2020-12,Pichincha,Sobregiros en cuenta corriente,7269.89,2020-12-01
2020-12,BanBif,Sobregiros en cuenta corriente,467.12,2020-12-01
2020-12,Scotiabank,Sobregiros en cuenta corriente,265.59,2020-12-01
2020-12,Citibank,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Interbank,Sobregiros en cuenta corriente,65.66,2020-12-01
2020-12,Mibanco,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,GNB,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Falabella,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Santander,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Ripley,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Azteca,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,ICBC,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Bank of China,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,BBVA,Tarjetas de crédito,12802.42,2020-12-01
2020-12,Comercio,Tarjetas de crédito,17.11,2020-12-01
2020-12,BCP,Tarjetas de crédito,39294.82,2020-12-01
2020-12,Pichincha,Tarjetas de crédito,162.99,2020-12-01
2020-12,BanBif,Tarjetas de crédito,237.38,2020-12-01
2020-12,Scotiabank,Tarjetas de crédito,463.67,2020-12-01
2020-12,Citibank,Tarjetas de crédito,157.13,2020-12-01
2020-12,Interbank,Tarjetas de crédito,156.69,2020-12-01
2020-12,Mibanco,Tarjetas de crédito,0.0,2020-12-01
2020-12,GNB,Tarjetas de crédito,0.0,2020-12-01
2020-12,Falabella,Tarjetas de crédito,0.0,2020-12-01
2020-12,Santander,Tarjetas de crédito,0.0,2020-12-01
2020-12,Ripley,Tarjetas de crédito,0.0,2020-12-01
2020-12,Azteca,Tarjetas de crédito,0.0,2020-12-01
2020-12,ICBC,Tarjetas de crédito,0.0,2020-12-01
2020-12,Bank of China,Tarjetas de crédito,0.0,2020-12-01
2020-12,BBVA,Descuentos,26.74,2020-12-01
2020-12,Comercio,Descuentos,0.0,2020-12-01
2020-12,BCP,Descuentos,1573.44,2020-12-01
2020-12,Pichincha,Descuentos,628.46,2020-12-01
2020-12,BanBif,Descuentos,39.2,2020-12-01
2020-12,Scotiabank,Descuentos,0.0,2020-12-01
2020-12,Citibank,Descuentos,0.0,2020-12-01
2020-12,Interbank,Descuentos,40.85,2020-12-01
2020-12,Mibanco,Descuentos,0.0,2020-12-01
2020-12,GNB,Descuentos,0.0,2020-12-01
2020-12,Falabella,Descuentos,0.0,2020-12-01
2020-12,Santander,Descuentos,0.0,2020-12-01
2020-12,Ripley,Descuentos,0.0,2020-12-01
2020-12,Azteca,Descuentos,0.0,2020-12-01
2020-12,ICBC,Descuentos,0.0,2020-12-01
2020-12,Bank of China,Descuentos,0.0,2020-12-01
2020-12,BBVA,Préstamos,151814.86,2020-12-01
2020-12,Comercio,Préstamos,4691.13,2020-12-01
2020-12,BCP,Préstamos,443952.99,2020-12-01
2020-12,Pichincha,Préstamos,179886.06,2020-12-01
2020-12,BanBif,Préstamos,17003.27,2020-12-01
2020-12,Scotiabank,Préstamos,193472.77,2020-12-01
2020-12,Citibank,Préstamos,0.0,2020-12-01
2020-12,Interbank,Préstamos,185448.78,2020-12-01
2020-12,Mibanco,Préstamos,4078335.7,2020-12-01
2020-12,GNB,Préstamos,3632.89,2020-12-01
2020-12,Falabella,Préstamos,0.0,2020-12-01
2020-12,Santander,Préstamos,0.0,2020-12-01
2020-12,Ripley,Préstamos,0.0,2020-12-01
2020-12,Azteca,Préstamos,0.0,2020-12-01
2020-12,ICBC,Préstamos,0.0,2020-12-01
2020-12,Bank of China,Préstamos,0.0,2020-12-01
2020-12,BBVA,Factoring,0.0,2020-12-01
2020-12,Comercio,Factoring,0.0,2020-12-01
2020-12,BCP,Factoring,0.0,2020-12-01
2020-12,Pichincha,Factoring,2071.39,2020-12-01
2020-12,BanBif,Factoring,1116.65,2020-12-01
2020-12,Scotiabank,Factoring,0.0,2020-12-01
2020-12,Citibank,Factoring,0.0,2020-12-01
2020-12,Interbank,Factoring,0.0,2020-12-01
2020-12,Mibanco,Factoring,0.0,2020-12-01
2020-12,GNB,Factoring,0.0,2020-12-01
2020-12,Falabella,Factoring,0.0,2020-12-01
2020-12,Santander,Factoring,0.0,2020-12-01
2020-12,Ripley,Factoring,0.0,2020-12-01
2020-12,Azteca,Factoring,0.0,2020-12-01
2020-12,ICBC,Factoring,0.0,2020-12-01
2020-12,Bank of China,Factoring,0.0,2020-12-01
2020-12,BBVA,Arrendamiento financiero y Lease-back,4158.93,2020-12-01
2020-12,Comercio,Arrendamiento financiero y Lease-back,0.52,2020-12-01
2020-12,BCP,Arrendamiento financiero y Lease-back,3164.73,2020-12-01
2020-12,Pichincha,Arrendamiento financiero y Lease-back,1130.83,2020-12-01
2020-12,BanBif,Arrendamiento financiero y Lease-back,482.43,2020-12-01
2020-12,Scotiabank,Arrendamiento financiero y Lease-back,1019.64,2020-12-01
2020-12,Citibank,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Interbank,Arrendamiento financiero y Lease-back,1519.69,2020-12-01
2020-12,Mibanco,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,GNB,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Falabella,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Santander,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Ripley,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Azteca,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,ICBC,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,Bank of China,Arrendamiento financiero y Lease-back,0.0,2020-12-01
2020-12,BBVA,Comercio exterior,724.2,2020-12-01
2020-12,Comercio,Comercio exterior,0.0,2020-12-01
2020-12,BCP,Comercio exterior,144.84,2020-12-01
2020-12,Pichincha,Comercio exterior,0.0,2020-12-01
2020-12,BanBif,Comercio exterior,0.0,2020-12-01
2020-12,Scotiabank,Comercio exterior,0.0,2020-12-01
2020-12,Citibank,Comercio exterior,0.0,2020-12-01
2020-12,Interbank,Comercio exterior,0.0,2020-12-01
2020-12,Mibanco,Comercio exterior,0.0,2020-12-01
2020-12,GNB,Comercio exterior,0.0,2020-12-01
2020-12,Falabella,Comercio exterior,0.0,2020-12-01
2020-12,Santander,Comercio exterior,0.0,2020-12-01
2020-12,Ripley,Comercio exterior,0.0,2020-12-01
2020-12,Azteca,Comercio exterior,0.0,2020-12-01
2020-12,ICBC,Comercio exterior,0.0,2020-12-01
2020-12,Bank of China,Comercio exterior,0.0,2020-12-01
2020-12,BBVA,Otros créditos a microempresas,2189.99,2020-12-01
2020-12,Comercio,Otros créditos a microempresas,0.0,2020-12-01
2020-12,BCP,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Pichincha,Otros créditos a microempresas,0.0,2020-12-01
2020-12,BanBif,Otros créditos a microempresas,666.8,2020-12-01
2020-12,Scotiabank,Otros créditos a microempresas,124.44,2020-12-01
2020-12,Citibank,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Interbank,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Mibanco,Otros créditos a microempresas,0.0,2020-12-01
2020-12,GNB,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Falabella,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Santander,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Ripley,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Azteca,Otros créditos a microempresas,0.0,2020-12-01
2020-12,ICBC,Otros créditos a microempresas,0.0,2020-12-01
2020-12,Bank of China,Otros créditos a microempresas,0.0,2020-12-01
2020-12,BBVA,Créditos de consumo,6571475.42,2020-12-01
2020-12,Comercio,Créditos de consumo,1406362.94,2020-12-01
2020-12,BCP,Créditos de consumo,12953141.51,2020-12-01
2020-12,Pichincha,Créditos de consumo,2768113.82,2020-12-01
2020-12,BanBif,Créditos de consumo,1715774.88,2020-12-01
2020-12,Scotiabank,Créditos de consumo,8829153.85,2020-12-01
2020-12,Citibank,Créditos de consumo,0.0,2020-12-01
2020-12,Interbank,Créditos de consumo,11531449.68,2020-12-01
2020-12,Mibanco,Créditos de consumo,565122.05,2020-12-01
2020-12,GNB,Créditos de consumo,1404188.09,2020-12-01
2020-12,Falabella,Créditos de consumo,2675706.6,2020-12-01
2020-12,Santander,Créditos de consumo,2127.88,2020-12-01
2020-12,Ripley,Créditos de consumo,1589551.68,2020-12-01
2020-12,Azteca,Créditos de consumo,333838.29,2020-12-01
2020-12,ICBC,Créditos de consumo,0.0,2020-12-01
2020-12,Bank of China,Créditos de consumo,0.0,2020-12-01
2020-12,BBVA,Sobregiros en cuenta corriente,67.91,2020-12-01
2020-12,Comercio,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,BCP,Sobregiros en cuenta corriente,2511.8,2020-12-01
2020-12,Pichincha,Sobregiros en cuenta corriente,1707.14,2020-12-01
2020-12,BanBif,Sobregiros en cuenta corriente,39.19,2020-12-01
2020-12,Scotiabank,Sobregiros en cuenta corriente,1318.87,2020-12-01
2020-12,Citibank,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Interbank,Sobregiros en cuenta corriente,176.94,2020-12-01
2020-12,Mibanco,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,GNB,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Falabella,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Santander,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Ripley,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Azteca,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,ICBC,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,Bank of China,Sobregiros en cuenta corriente,0.0,2020-12-01
2020-12,BBVA,Tarjetas de crédito,2050351.79,2020-12-01
2020-12,Comercio,Tarjetas de crédito,3004.05,2020-12-01
2020-12,BCP,Tarjetas de crédito,4319161.39,2020-12-01
2020-12,Pichincha,Tarjetas de crédito,514047.79,2020-12-01
2020-12,BanBif,Tarjetas de crédito,479230.99,2020-12-01
2020-12,Scotiabank,Tarjetas de crédito,2655561.71,2020-12-01
2020-12,Citibank,Tarjetas de crédito,0.0,2020-12-01
2020-12,Interbank,Tarjetas de crédito,5081557.55,2020-12-01
2020-12,Mibanco,Tarjetas de crédito,0.0,2020-12-01
2020-12,GNB,Tarjetas de crédito,12237.32,2020-12-01
2020-12,Falabella,Tarjetas de crédito,2588761.41,2020-12-01
2020-12,Santander,Tarjetas de crédito,0.0,2020-12-01
2020-12,Ripley,Tarjetas de crédito,727535.06,2020-12-01
2020-12,Azteca,Tarjetas de crédito,14937.11,2020-12-01
2020-12,ICBC,Tarjetas de crédito,0.0,2020-12-01
2020-12,Bank of China,Tarjetas de crédito,0.0,2020-12-01
2020-12,BBVA,Préstamos,4521055.71,2020-12-01
2020-12,Comercio,Préstamos,1394649.65,2020-12-01
2020-12,BCP,Préstamos,8631468.32,2020-12-01
2020-12,Pichincha,Préstamos,2235702.67,2020-12-01
2020-12,BanBif,Préstamos,1236504.7,2020-12-01
2020-12,Scotiabank,Préstamos,6172273.28,2020-12-01
2020-12,Citibank,Préstamos,0.0,2020-12-01
2020-12,Interbank,Préstamos,6447328.28,2020-12-01
2020-12,Mibanco,Préstamos,565122.05,2020-12-01
2020-12,GNB,Préstamos,1391950.77,2020-12-01
2020-12,Falabella,Préstamos,86945.19,2020-12-01
2020-12,Santander,Préstamos,0.0,2020-12-01
2020-12,Ripley,Préstamos,862016.62,2020-12-01
2020-12,Azteca,Préstamos,318901.18,2020-12-01
2020-12,ICBC,Préstamos,0.0,2020-12-01
2020-12,Bank of China,Préstamos,0.0,2020-12-01
2020-12,BBVA,Préstamos Revolventes,0.0,2020-12-01
2020-12,Comercio,Préstamos Revolventes,0.0,2020-12-01
2020-12,BCP,Préstamos Revolventes,0.0,2020-12-01
2020-12,Pichincha,Préstamos Revolventes,0.0,2020-12-01
2020-12,BanBif,Préstamos Revolventes,127.26,2020-12-01
2020-12,Scotiabank,Préstamos Revolventes,585.69,2020-12-01
2020-12,Citibank,Préstamos Revolventes,0.0,2020-12-01
2020-12,Interbank,Préstamos Revolventes,4086.83,2020-12-01
2020-12,Mibanco,Préstamos Revolventes,0.0,2020-12-01
2020-12,GNB,Préstamos Revolventes,0.0,2020-12-01
2020-12,Falabella,Préstamos Revolventes,0.0,2020-12-01
2020-12,Santander,Préstamos Revolventes,0.0,2020-12-01
2020-12,Ripley,Préstamos Revolventes,0.0,2020-12-01
2020-12,Azteca,Préstamos Revolventes,0.0,2020-12-01
2020-12,ICBC,Préstamos Revolventes,0.0,2020-12-01
2020-12,Bank of China,Préstamos Revolventes,0.0,2020-12-01
2020-12,BBVA,Préstamos no Revolventes,4521055.71,2020-12-01
2020-12,Comercio,Préstamos no Revolventes,1394649.65,2020-12-01
2020-12,BCP,Préstamos no Revolventes,8631468.32,2020-12-01
2020-12,Pichincha,Préstamos no Revolventes,2235702.67,2020-12-01
