periodo,banco,sector,creditos_miles,fecha
2024-12,BCI,"Agua, Gestión de Desechos y Descontaminación",0.0,2024-12-01
2024-12,BBVA,Construcción,835926.37,2024-12-01
2024-12,Compartamos,Construcción,4345.1,2024-12-01
2024-12,BCP,Construcción,2007566.6,2024-12-01
2024-12,Pichincha,Construcción,101232.58,2024-12-01
2024-12,BanBif,Construcción,261189.08,2024-12-01
2024-12,Scotiabank,Construcción,189128.07,2024-12-01
2024-12,Citibank,Construcción,13191.07,2024-12-01
2024-12,Interbank,Construcción,279469.92,2024-12-01
2024-12,Mibanco,Construcción,458896.67,2024-12-01
2024-12,GNB,Construcción,52710.99,2024-12-01
2024-12,Falabella,Construcción,0.0,2024-12-01
2024-12,Santander,Construcción,235982.04,2024-12-01
2024-12,Ripley,Construcción,0.0,2024-12-01
2024-12,Alfin Banco,Construcción,36678.32,2024-12-01
2024-12,ICBC,Construcción,0.0,2024-12-01
2024-12,Bank of China,Construcción,0.0,2024-12-01
2024-12,BCI,Construcción,15000.0,2024-12-01
2024-12,BBVA,Comercio,13007515.16,2024-12-01
2024-12,Compartamos,Comercio,57423.07,2024-12-01
2024-12,BCP,Comercio,20109190.36,2024-12-01
2024-12,Pichincha,Comercio,908802.18,2024-12-01
2024-12,BanBif,Comercio,1605476.34,2024-12-01
2024-12,Scotiabank,Comercio,6944390.87,2024-12-01
2024-12,Citibank,Comercio,482576.52,2024-12-01
2024-12,Interbank,Comercio,4856452.42,2024-12-01
2024-12,Mibanco,Comercio,5978562.44,2024-12-01
2024-12,GNB,Comercio,470382.31,2024-12-01
2024-12,Falabella,Comercio,3670.97,2024-12-01
2024-12,Santander,Comercio,1298769.75,2024-12-01
2024-12,Ripley,Comercio,0.0,2024-12-01
2024-12,Alfin Banco,Comercio,20035.14,2024-12-01
2024-12,ICBC,Comercio,96472.9,2024-12-01
2024-12,Bank of China,Comercio,42584.0,2024-12-01
2024-12,BCI,Comercio,223151.4,2024-12-01
2024-12,BBVA,Transporte y Almacenamiento,5972486.17,2024-12-01
2024-12,Compartamos,Transporte y Almacenamiento,19298.07,2024-12-01
2024-12,BCP,Transporte y Almacenamiento,6119142.35,2024-12-01
2024-12,Pichincha,Transporte y Almacenamiento,95303.74,2024-12-01
2024-12,BanBif,Transporte y Almacenamiento,636326.13,2024-12-01
2024-12,Scotiabank,Transporte y Almacenamiento,1742896.06,2024-12-01
2024-12,Citibank,Transporte y Almacenamiento,0.0,2024-12-01
2024-12,Interbank,Transporte y Almacenamiento,1365038.39,2024-12-01
2024-12,Mibanco,Transporte y Almacenamiento,1256022.32,2024-12-01
2024-12,GNB,Transporte y Almacenamiento,91527.14,2024-12-01
2024-12,Falabella,Transporte y Almacenamiento,269.68,2024-12-01
2024-12,Santander,Transporte y Almacenamiento,383013.58,2024-12-01
2024-12,Ripley,Transporte y Almacenamiento,0.0,2024-12-01
2024-12,Alfin Banco,Transporte y Almacenamiento,6058.23,2024-12-01
2024-12,ICBC,Transporte y Almacenamiento,6311.03,2024-12-01
2024-12,Bank of China,Transporte y Almacenamiento,0.0,2024-12-01
2024-12,BCI,Transporte y Almacenamiento,14428.67,2024-12-01
2024-12,BBVA,Alojamiento y Servicios de Comidas,699005.29,2024-12-01
2024-12,Compartamos,Alojamiento y Servicios de Comidas,159.72,2024-12-01
2024-12,BCP,Alojamiento y Servicios de Comidas,1955234.94,2024-12-01
2024-12,Pichincha,Alojamiento y Servicios de Comidas,10014.3,2024-12-01
2024-12,BanBif,Alojamiento y Servicios de Comidas,83202.47,2024-12-01
2024-12,Scotiabank,Alojamiento y Servicios de Comidas,597708.34,2024-12-01
2024-12,Citibank,Alojamiento y Servicios de Comidas,1511.69,2024-12-01
2024-12,Interbank,Alojamiento y Servicios de Comidas,433516.62,2024-12-01
2024-12,Mibanco,Alojamiento y Servicios de Comidas,800718.55,2024-12-01
2024-12,GNB,Alojamiento y Servicios de Comidas,1900.0,2024-12-01
2024-12,Falabella,Alojamiento y Servicios de Comidas,0.0,2024-12-01
2024-12,Santander,Alojamiento y Servicios de Comidas,50501.61,2024-12-01
2024-12,Ripley,Alojamiento y Servicios de Comidas,0.0,2024-12-01
2024-12,Alfin Banco,Alojamiento y Servicios de Comidas,6470.95,2024-12-01
2024-12,ICBC,Alojamiento y Servicios de Comidas,0.0,2024-12-01
2024-12,Bank of China,Alojamiento y Servicios de Comidas,0.0,2024-12-01
2024-12,BCI,Alojamiento y Servicios de Comidas,0.0,2024-12-01
2024-12,BBVA,Información y Comunicaciones,1724609.96,2024-12-01
2024-12,Compartamos,Información y Comunicaciones,1931.38,2024-12-01
2024-12,BCP,Información y Comunicaciones,2422297.17,2024-12-01
2024-12,Pichincha,Información y Comunicaciones,18173.42,2024-12-01
2024-12,BanBif,Información y Comunicaciones,135801.14,2024-12-01
2024-12,Scotiabank,Información y Comunicaciones,1074237.46,2024-12-01
2024-12,Citibank,Información y Comunicaciones,10107.13,2024-12-01
2024-12,Interbank,Información y Comunicaciones,1078475.79,2024-12-01
2024-12,Mibanco,Información y Comunicaciones,46257.47,2024-12-01
2024-12,GNB,Información y Comunicaciones,1901.4,2024-12-01
2024-12,Falabella,Información y Comunicaciones,105.17,2024-12-01
2024-12,Santander,Información y Comunicaciones,37996.89,2024-12-01
2024-12,Ripley,Información y Comunicaciones,0.0,2024-12-01
2024-12,Alfin Banco,Información y Comunicaciones,253.26,2024-12-01
2024-12,ICBC,Información y Comunicaciones,0.0,2024-12-01
2024-12,Bank of China,Información y Comunicaciones,0.0,2024-12-01
2024-12,BCI,Información y Comunicaciones,25000.0,2024-12-01
2024-12,BBVA,Actividades Financieras y de Seguros,2091366.81,2024-12-01
2024-12,Compartamos,Actividades Financieras y de Seguros,25387.6,2024-12-01
2024-12,BCP,Actividades Financieras y de Seguros,5077208.18,2024-12-01
2024-12,Pichincha,Actividades Financieras y de Seguros,408181.21,2024-12-01
2024-12,BanBif,Actividades Financieras y de Seguros,348797.52,2024-12-01
2024-12,Scotiabank,Actividades Financieras y de Seguros,1140983.04,2024-12-01
2024-12,Citibank,Actividades Financieras y de Seguros,118952.51,2024-12-01
2024-12,Interbank,Actividades Financieras y de Seguros,760254.08,2024-12-01
2024-12,Mibanco,Actividades Financieras y de Seguros,12046.05,2024-12-01
2024-12,GNB,Actividades Financieras y de Seguros,620955.95,2024-12-01
2024-12,Falabella,Actividades Financieras y de Seguros,0.0,2024-12-01
2024-12,Santander,Actividades Financieras y de Seguros,120096.29,2024-12-01
2024-12,Ripley,Actividades Financieras y de Seguros,0.0,2024-12-01
2024-12,Alfin Banco,Actividades Financieras y de Seguros,37733.16,2024-12-01
2024-12,ICBC,Actividades Financieras y de Seguros,148640.0,2024-12-01
2024-12,Bank of China,Actividades Financieras y de Seguros,0.0,2024-12-01
2024-12,BCI,Actividades Financieras y de Seguros,424500.49,2024-12-01
2024-12,BBVA,Actividades Inmobiliarias,1867920.22,2024-12-01
2024-12,Compartamos,Actividades Inmobiliarias,3265.24,2024-12-01
2024-12,BCP,Actividades Inmobiliarias,3660238.52,2024-12-01
2024-12,Pichincha,Actividades Inmobiliarias,121771.72,2024-12-01
2024-12,BanBif,Actividades Inmobiliarias,919900.05,2024-12-01
2024-12,Scotiabank,Actividades Inmobiliarias,1633398.12,2024-12-01
2024-12,Citibank,Actividades Inmobiliarias,0.0,2024-12-01
2024-12,Interbank,Actividades Inmobiliarias,1498885.58,2024-12-01
2024-12,Mibanco,Actividades Inmobiliarias,328268.73,2024-12-01
2024-12,GNB,Actividades Inmobiliarias,39939.52,2024-12-01
2024-12,Falabella,Actividades Inmobiliarias,0.0,2024-12-01
2024-12,Santander,Actividades Inmobiliarias,238295.44,2024-12-01
2024-12,Ripley,Actividades Inmobiliarias,0.0,2024-12-01
2024-12,Alfin Banco,Actividades Inmobiliarias,0.0,2024-12-01
2024-12,ICBC,Actividades Inmobiliarias,22837.1,2024-12-01
2024-12,Bank of China,Actividades Inmobiliarias,0.0,2024-12-01
2024-12,BCI,Actividades Inmobiliarias,87162.0,2024-12-01
2024-12,BBVA,"Actividades Profesionales, Científicas y Técnicas",973613.42,2024-12-01
2024-12,Compartamos,"Actividades Profesionales, Científicas y Técnicas",2147.29,2024-12-01
2024-12,BCP,"Actividades Profesionales, Científicas y Técnicas",1543948.01,2024-12-01
2024-12,Pichincha,"Actividades Profesionales, Científicas y Técnicas",35449.38,2024-12-01
2024-12,BanBif,"Actividades Profesionales, Científicas y Técnicas",152135.07,2024-12-01
2024-12,Scotiabank,"Actividades Profesionales, Científicas y Técnicas",485505.45,2024-12-01
2024-12,Citibank,"Actividades Profesionales, Científicas y Técnicas",11247.69,2024-12-01
2024-12,Interbank,"Actividades Profesionales, Científicas y Técnicas",1177744.39,2024-12-01
2024-12,Mibanco,"Actividades Profesionales, Científicas y Técnicas",265304.69,2024-12-01
2024-12,GNB,"Actividades Profesionales, Científicas y Técnicas",12117.95,2024-12-01
2024-12,Falabella,"Actividades Profesionales, Científicas y Técnicas",76.07,2024-12-01
2024-12,Santander,"Actividades Profesionales, Científicas y Técnicas",309008.83,2024-12-01
2024-12,Ripley,"Actividades Profesionales, Científicas y Técnicas",0.0,2024-12-01
2024-12,Alfin Banco,"Actividades Profesionales, Científicas y Técnicas",1325.58,2024-12-01
2024-12,ICBC,"Actividades Profesionales, Científicas y Técnicas",3411.92,2024-12-01
2024-12,Bank of China,"Actividades Profesionales, Científicas y Técnicas",0.0,2024-12-01
2024-12,BCI,"Actividades Profesionales, Científicas y Técnicas",0.0,2024-12-01
2024-12,BBVA,Actividades de Servicios Administrativos y de Apoyo,877372.18,2024-12-01
2024-12,Compartamos,Actividades de Servicios Administrativos y de Apoyo,3283.2,2024-12-01
2024-12,BCP,Actividades de Servicios Administrativos y de Apoyo,1843816.21,2024-12-01
2024-12,Pichincha,Actividades de Servicios Administrativos y de Apoyo,37967.52,2024-12-01
2024-12,BanBif,Actividades de Servicios Administrativos y de Apoyo,255990.37,2024-12-01
2024-12,Scotiabank,Actividades de Servicios Administrativos y de Apoyo,571414.13,2024-12-01
2024-12,Citibank,Actividades de Servicios Administrativos y de Apoyo,8816.59,2024-12-01
2024-12,Interbank,Actividades de Servicios Administrativos y de Apoyo,327471.11,2024-12-01
2024-12,Mibanco,Actividades de Servicios Administrativos y de Apoyo,459468.73,2024-12-01
2024-12,GNB,Actividades de Servicios Administrativos y de Apoyo,25143.81,2024-12-01
2024-12,Falabella,Actividades de Servicios Administrativos y de Apoyo,8.71,2024-12-01
2024-12,Santander,Actividades de Servicios Administrativos y de Apoyo,73082.02,2024-12-01
2024-12,Ripley,Actividades de Servicios Administrativos y de Apoyo,0.0,2024-12-01
2024-12,Alfin Banco,Actividades de Servicios Administrativos y de Apoyo,3988.68,2024-12-01
2024-12,ICBC,Actividades de Servicios Administrativos y de Apoyo,0.0,2024-12-01
2024-12,Bank of China,Actividades de Servicios Administrativos y de Apoyo,0.0,2024-12-01
2024-12,BCI,Actividades de Servicios Administrativos y de Apoyo,40475.5,2024-12-01
2024-12,BBVA,Administración Pública y Defensa,9304.95,2024-12-01
2024-12,Compartamos,Administración Pública y Defensa,0.07,2024-12-01
2024-12,BCP,Administración Pública y Defensa,5268.92,2024-12-01
2024-12,Pichincha,Administración Pública y Defensa,17.9,2024-12-01
2024-12,BanBif,Administración Pública y Defensa,1120.51,2024-12-01
2024-12,Scotiabank,Administración Pública y Defensa,1242.89,2024-12-01
2024-12,Citibank,Administración Pública y Defensa,0.0,2024-12-01
2024-12,Interbank,Administración Pública y Defensa,5810.5,2024-12-01
2024-12,Mibanco,Administración Pública y Defensa,4673.45,2024-12-01
2024-12,GNB,Administración Pública y Defensa,0.0,2024-12-01
2024-12,Falabella,Administración Pública y Defensa,0.0,2024-12-01
2024-12,Santander,Administración Pública y Defensa,0.0,2024-12-01
2024-12,Ripley,Administración Pública y Defensa,0.0,2024-12-01
2024-12,Alfin Banco,Administración Pública y Defensa,12280.3,2024-12-01
2024-12,ICBC,Administración Pública y Defensa,0.0,2024-12-01
2024-12,Bank of China,Administración Pública y Defensa,0.0,2024-12-01
2024-12,BCI,Administración Pública y Defensa,0.0,2024-12-01
2024-12,BBVA,Enseñanza,706782.57,2024-12-01
2024-12,Compartamos,Enseñanza,9239.72,2024-12-01
2024-12,BCP,Enseñanza,1467714.14,2024-12-01
2024-12,Pichincha,Enseñanza,77069.31,2024-12-01
2024-12,BanBif,Enseñanza,370062.13,2024-12-01
2024-12,Scotiabank,Enseñanza,1146143.64,2024-12-01
2024-12,Citibank,Enseñanza,0.0,2024-12-01
2024-12,Interbank,Enseñanza,122901.04,2024-12-01
2024-12,Mibanco,Enseñanza,54876.19,2024-12-01
2024-12,GNB,Enseñanza,5627.39,2024-12-01
2024-12,Falabella,Enseñanza,0.0,2024-12-01
2024-12,Santander,Enseñanza,240809.77,2024-12-01
2024-12,Ripley,Enseñanza,0.0,2024-12-01
2024-12,Alfin Banco,Enseñanza,1525.51,2024-12-01
2024-12,ICBC,Enseñanza,0.0,2024-12-01
2024-12,Bank of China,Enseñanza,0.0,2024-12-01
2024-12,BCI,Enseñanza,67600.0,2024-12-01
2024-12,BBVA,Salud Humana y Asistencia Social,715197.02,2024-12-01
2024-12,Compartamos,Salud Humana y Asistencia Social,1042.78,2024-12-01
2024-12,BCP,Salud Humana y Asistencia Social,682064.27,2024-12-01
2024-12,Pichincha,Salud Humana y Asistencia Social,33332.49,2024-12-01
2024-12,BanBif,Salud Humana y Asistencia Social,98722.17,2024-12-01
2024-12,Scotiabank,Salud Humana y Asistencia Social,322995.38,2024-12-01
2024-12,Citibank,Salud Humana y Asistencia Social,71711.27,2024-12-01
2024-12,Interbank,Salud Humana y Asistencia Social,243413.99,2024-12-01
2024-12,Mibanco,Salud Humana y Asistencia Social,115358.69,2024-12-01
2024-12,GNB,Salud Humana y Asistencia Social,12215.95,2024-12-01
2024-12,Falabella,Salud Humana y Asistencia Social,0.0,2024-12-01
2024-12,Santander,Salud Humana y Asistencia Social,10420.08,2024-12-01
2024-12,Ripley,Salud Humana y Asistencia Social,0.0,2024-12-01
2024-12,Alfin Banco,Salud Humana y Asistencia Social,523.4,2024-12-01
2024-12,ICBC,Salud Humana y Asistencia Social,0.0,2024-12-01
2024-12,Bank of China,Salud Humana y Asistencia Social,0.0,2024-12-01
2024-12,BCI,Salud Humana y Asistencia Social,0.0,2024-12-01
2024-12,BBVA,"Act. Artísticas, de Entretenimiento y Recreativas",111838.09,2024-12-01
2024-12,Compartamos,"Act. Artísticas, de Entretenimiento y Recreativas",1019.48,2024-12-01
2024-12,BCP,"Act. Artísticas, de Entretenimiento y Recreativas",333297.84,2024-12-01
2024-12,Pichincha,"Act. Artísticas, de Entretenimiento y Recreativas",3214.55,2024-12-01
2024-12,BanBif,"Act. Artísticas, de Entretenimiento y Recreativas",26327.55,2024-12-01
2024-12,Scotiabank,"Act. Artísticas, de Entretenimiento y Recreativas",167532.25,2024-12-01
2024-12,Citibank,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2024-12-01
2024-12,Interbank,"Act. Artísticas, de Entretenimiento y Recreativas",55620.26,2024-12-01
2024-12,Mibanco,"Act. Artísticas, de Entretenimiento y Recreativas",46378.4,2024-12-01
2024-12,GNB,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2024-12-01
2024-12,Falabella,"Act. Artísticas, de Entretenimiento y Recreativas",136.08,2024-12-01
2024-12,Santander,"Act. Artísticas, de Entretenimiento y Recreativas",24300.0,2024-12-01
2024-12,Ripley,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2024-12-01
2024-12,Alfin Banco,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2024-12-01
2024-12,ICBC,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2024-12-01
2024-12,Bank of China,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2024-12-01
2024-12,BCI,"Act. Artísticas, de Entretenimiento y Recreativas",0.0,2024-12-01
2024-12,BBVA,Otras Actividades de Servicios,375359.98,2024-12-01
2024-12,Compartamos,Otras Actividades de Servicios,249.55,2024-12-01
2024-12,BCP,Otras Actividades de Servicios,1639485.47,2024-12-01
2024-12,Pichincha,Otras Actividades de Servicios,8860.53,2024-12-01
2024-12,BanBif,Otras Actividades de Servicios,43009.91,2024-12-01
2024-12,Scotiabank,Otras Actividades de Servicios,259280.32,2024-12-01
2024-12,Citibank,Otras Actividades de Servicios,10.21,2024-12-01
2024-12,Interbank,Otras Actividades de Servicios,90132.08,2024-12-01
2024-12,Mibanco,Otras Actividades de Servicios,229474.38,2024-12-01
2024-12,GNB,Otras Actividades de Servicios,120.27,2024-12-01
2024-12,Falabella,Otras Actividades de Servicios,81.72,2024-12-01
2024-12,Santander,Otras Actividades de Servicios,0.0,2024-12-01
2024-12,Ripley,Otras Actividades de Servicios,0.0,2024-12-01
2024-12,Alfin Banco,Otras Actividades de Servicios,12021.57,2024-12-01
2024-12,ICBC,Otras Actividades de Servicios,0.0,2024-12-01
2024-12,Bank of China,Otras Actividades de Servicios,0.0,2024-12-01
2024-12,BCI,Otras Actividades de Servicios,0.0,2024-12-01
2024-12,BBVA,Act. Hogares como Empleadores y Órganos extraterritoriales,1382631.23,2024-12-01
2024-12,Compartamos,Act. Hogares como Empleadores y Órganos extraterritoriales,1381.85,2024-12-01
2024-12,BCP,Act. Hogares como Empleadores y Órganos extraterritoriales,913.03,2024-12-01
2024-12,Pichincha,Act. Hogares como Empleadores y Órganos extraterritoriales,3698.76,2024-12-01
2024-12,BanBif,Act. Hogares como Empleadores y Órganos extraterritoriales,171079.91,2024-12-01
2024-12,Scotiabank,Act. Hogares como Empleadores y Órganos extraterritoriales,157538.91,2024-12-01
2024-12,Citibank,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2024-12,Interbank,Act. Hogares como Empleadores y Órganos extraterritoriales,703.17,2024-12-01
2024-12,Mibanco,Act. Hogares como Empleadores y Órganos extraterritoriales,8150.84,2024-12-01
2024-12,GNB,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2024-12,Falabella,Act. Hogares como Empleadores y Órganos extraterritoriales,20.05,2024-12-01
2024-12,Santander,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2024-12,Ripley,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2024-12,Alfin Banco,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2024-12,ICBC,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2024-12,Bank of China,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2024-12,BCI,Act. Hogares como Empleadores y Órganos extraterritoriales,0.0,2024-12-01
2025-12,BBVA,"Agricultura, Ganadería, Silvicultura y Pesca",3607738.79,2025-12-01
2025-12,Compartamos,"Agricultura, Ganadería, Silvicultura y Pesca",33682.26,2025-12-01
2025-12,BCP,"Agricultura, Ganadería, Silvicultura y Pesca",3968479.06,2025-12-01
2025-12,Pichincha,"Agricultura, Ganadería, Silvicultura y Pesca",202291.82,2025-12-01
2025-12,BanBif,"Agricultura, Ganadería, Silvicultura y Pesca",1089493.9,2025-12-01
2025-12,Scotiabank,"Agricultura, Ganadería, Silvicultura y Pesca",1847632.55,2025-12-01
2025-12,Citibank,"Agricultura, Ganadería, Silvicultura y Pesca",86.35,2025-12-01
2025-12,Interbank,"Agricultura, Ganadería, Silvicultura y Pesca",2648040.27,2025-12-01
2025-12,Mibanco,"Agricultura, Ganadería, Silvicultura y Pesca",410789.87,2025-12-01
2025-12,GNB,"Agricultura, Ganadería, Silvicultura y Pesca",177870.79,2025-12-01
2025-12,Falabella,"Agricultura, Ganadería, Silvicultura y Pesca",0.0,2025-12-01
2025-12,Santander,"Agricultura, Ganadería, Silvicultura y Pesca",976346.47,2025-12-01
2025-12,Ripley,"Agricultura, Ganadería, Silvicultura y Pesca",0.0,2025-12-01
2025-12,Alfin Banco,"Agricultura, Ganadería, Silvicultura y Pesca",40485.88,2025-12-01
2025-12,ICBC,"Agricultura, Ganadería, Silvicultura y Pesca",130474.39,2025-12-01
2025-12,Bank of China,"Agricultura, Ganadería, Silvicultura y Pesca",0.0,2025-12-01
2025-12,BCI,"Agricultura, Ganadería, Silvicultura y Pesca",414069.79,2025-12-01
2025-12,Compartamos,"Agricultura, Ganadería, Silvicultura y Pesca",282075.41,2025-12-01
2025-12,Santander,"Agricultura, Ganadería, Silvicultura y Pesca",66.4,2025-12-01
2025-12,BBVA,Explotación de Minas y Canteras,1570959.71,2025-12-01
2025-12,Compartamos,Explotación de Minas y Canteras,2686.36,2025-12-01
2025-12,BCP,Explotación de Minas y Canteras,4685165.96,2025-12-01
2025-12,Pichincha,Explotación de Minas y Canteras,44171.31,2025-12-01
2025-12,BanBif,Explotación de Minas y Canteras,485877.41,2025-12-01
2025-12,Scotiabank,Explotación de Minas y Canteras,978467.27,2025-12-01
2025-12,Citibank,Explotación de Minas y Canteras,168683.25,2025-12-01
2025-12,Interbank,Explotación de Minas y Canteras,1333503.73,2025-12-01
2025-12,Mibanco,Explotación de Minas y Canteras,4072.24,2025-12-01
2025-12,GNB,Explotación de Minas y Canteras,15284.47,2025-12-01
2025-12,Falabella,Explotación de Minas y Canteras,0.0,2025-12-01
2025-12,Santander,Explotación de Minas y Canteras,668060.0,2025-12-01
2025-12,Ripley,Explotación de Minas y Canteras,0.0,2025-12-01
2025-12,Alfin Banco,Explotación de Minas y Canteras,2669.13,2025-12-01
2025-12,ICBC,Explotación de Minas y Canteras,243865.48,2025-12-01
2025-12,Bank of China,Explotación de Minas y Canteras,60130.44,2025-12-01
2025-12,BCI,Explotación de Minas y Canteras,108992.98,2025-12-01
2025-12,Compartamos,Explotación de Minas y Canteras,6927.24,2025-12-01
2025-12,Santander,Explotación de Minas y Canteras,49.92,2025-12-01
2025-12,BBVA,Industria Manufacturera,10165137.85,2025-12-01
2025-12,Compartamos,Industria Manufacturera,63709.74,2025-12-01
2025-12,BCP,Industria Manufacturera,17000186.26,2025-12-01
2025-12,Pichincha,Industria Manufacturera,614800.43,2025-12-01
2025-12,BanBif,Industria Manufacturera,2024422.7,2025-12-01
2025-12,Scotiabank,Industria Manufacturera,6834110.54,2025-12-01
2025-12,Citibank,Industria Manufacturera,376568.38,2025-12-01
2025-12,Interbank,Industria Manufacturera,5925921.52,2025-12-01
2025-12,Mibanco,Industria Manufacturera,964658.92,2025-12-01
2025-12,GNB,Industria Manufacturera,301064.89,2025-12-01
2025-12,Falabella,Industria Manufacturera,257.33,2025-12-01
2025-12,Santander,Industria Manufacturera,976471.86,2025-12-01
2025-12,Ripley,Industria Manufacturera,0.0,2025-12-01
2025-12,Alfin Banco,Industria Manufacturera,29296.21,2025-12-01
2025-12,ICBC,Industria Manufacturera,154779.87,2025-12-01
2025-12,Bank of China,Industria Manufacturera,0.0,2025-12-01
2025-12,BCI,Industria Manufacturera,362733.57,2025-12-01
2025-12,Compartamos,Industria Manufacturera,400530.45,2025-12-01
2025-12,Santander,Industria Manufacturera,777.48,2025-12-01
2025-12,BBVA,"Electricidad, Gas, Vapor y Aire Acondicionado",631080.74,2025-12-01
2025-12,Compartamos,"Electricidad, Gas, Vapor y Aire Acondicionado",122.38,2025-12-01
2025-12,BCP,"Electricidad, Gas, Vapor y Aire Acondicionado",5223980.64,2025-12-01
2025-12,Pichincha,"Electricidad, Gas, Vapor y Aire Acondicionado",100710.84,2025-12-01
2025-12,BanBif,"Electricidad, Gas, Vapor y Aire Acondicionado",24609.53,2025-12-01
2025-12,Scotiabank,"Electricidad, Gas, Vapor y Aire Acondicionado",702584.66,2025-12-01
2025-12,Citibank,"Electricidad, Gas, Vapor y Aire Acondicionado",7199.67,2025-12-01
2025-12,Interbank,"Electricidad, Gas, Vapor y Aire Acondicionado",587214.03,2025-12-01
2025-12,Mibanco,"Electricidad, Gas, Vapor y Aire Acondicionado",1822.7,2025-12-01
2025-12,GNB,"Electricidad, Gas, Vapor y Aire Acondicionado",58993.0,2025-12-01
2025-12,Falabella,"Electricidad, Gas, Vapor y Aire Acondicionado",0.0,2025-12-01
2025-12,Santander,"Electricidad, Gas, Vapor y Aire Acondicionado",68036.6,2025-12-01
2025-12,Ripley,"Electricidad, Gas, Vapor y Aire Acondicionado",0.0,2025-12-01
2025-12,Alfin Banco,"Electricidad, Gas, Vapor y Aire Acondicionado",36566.3,2025-12-01
2025-12,ICBC,"Electricidad, Gas, Vapor y Aire Acondicionado",93782.38,2025-12-01
2025-12,Bank of China,"Electricidad, Gas, Vapor y Aire Acondicionado",39000.0,2025-12-01
2025-12,BCI,"Electricidad, Gas, Vapor y Aire Acondicionado",186630.0,2025-12-01
2025-12,Compartamos,"Electricidad, Gas, Vapor y Aire Acondicionado",4315.44,2025-12-01
2025-12,Santander,"Electricidad, Gas, Vapor y Aire Acondicionado",0.2,2025-12-01
2025-12,BBVA,"Agua, Gestión de Desechos y Descontaminación",170345.45,2025-12-01
2025-12,Compartamos,"Agua, Gestión de Desechos y Descontaminación",0.1,2025-12-01
2025-12,BCP,"Agua, Gestión de Desechos y Descontaminación",81339.3,2025-12-01
2025-12,Pichincha,"Agua, Gestión de Desechos y Descontaminación",45.47,2025-12-01
2025-12,BanBif,"Agua, Gestión de Desechos y Descontaminación",1004.04,2025-12-01
2025-12,Scotiabank,"Agua, Gestión de Desechos y Descontaminación",23331.94,2025-12-01
2025-12,Citibank,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,Interbank,"Agua, Gestión de Desechos y Descontaminación",5574.81,2025-12-01
2025-12,Mibanco,"Agua, Gestión de Desechos y Descontaminación",34917.55,2025-12-01
2025-12,GNB,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,Falabella,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,Santander,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,Ripley,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,Alfin Banco,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,ICBC,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,Bank of China,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,BCI,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,Compartamos,"Agua, Gestión de Desechos y Descontaminación",4735.84,2025-12-01
2025-12,Santander,"Agua, Gestión de Desechos y Descontaminación",0.0,2025-12-01
2025-12,BBVA,Construcción,726794.51,2025-12-01
2025-12,Compartamos,Construcción,5260.67,2025-12-01
2025-12,BCP,Construcción,1695078.93,2025-12-01
2025-12,Pichincha,Construcción,67252.91,2025-12-01
2025-12,BanBif,Construcción,240788.23,2025-12-01
2025-12,Scotiabank,Construcción,225435.09,2025-12-01
2025-12,Citibank,Construcción,164.67,2025-12-01
2025-12,Interbank,Construcción,320504.1,2025-12-01
2025-12,Mibanco,Construcción,483062.4,2025-12-01
2025-12,GNB,Construcción,58013.98,2025-12-01
2025-12,Falabella,Construcción,0.0,2025-12-01
2025-12,Santander,Construcción,190817.86,2025-12-01
2025-12,Ripley,Construcción,0.0,2025-12-01
2025-12,Alfin Banco,Construcción,19174.63,2025-12-01
2025-12,ICBC,Construcción,0.0,2025-12-01
2025-12,Bank of China,Construcción,0.0,2025-12-01
2025-12,BCI,Construcción,8000.0,2025-12-01
2025-12,Compartamos,Construcción,123616.12,2025-12-01
2025-12,Santander,Construcción,14.13,2025-12-01
2025-12,BBVA,Comercio,13259508.98,2025-12-01
2025-12,Compartamos,Comercio,79412.96,2025-12-01
2025-12,BCP,Comercio,20281988.56,2025-12-01
